402.00000		11060.30971		268527684.17869
403.00000		11089.67165		269957093.31783
404.00000		11119.03194		271390003.79034
405.00000		11148.39018		272826412.42946
406.00000		11177.74622		274266326.44988
407.00000		11207.10015		275709757.88011
408.00000		11236.45176		277156705.02377
409.00000		11265.80097		278607160.44850
410.00000		11295.14795		280061126.25135
411.00000		11324.49301		281518603.36694
412.00000		11353.83639		282979587.75455
413.00000		11383.17877		284444102.13119
414.00000		11412.52049		285912144.76149
415.00000		11441.86198		287383713.62257
416.00000		11471.20358		288858801.79571
417.00000		11500.54566		290337414.36710
418.00000		11529.88853		291819557.06374
419.00000		11559.23233		293305230.72763
420.00000		11588.57708		294794435.62949
421.00000		11617.92258		296287165.49494
422.00000		11647.26855		297783418.87484
423.00000		11676.61485		299283199.63201
424.00000		11705.96135		300786512.57504
425.00000		11735.30787		302293354.20263
426.00000		11764.65460		303803743.13619
427.00000		11794.00148		305317686.98878
428.00000		11823.34848		306835186.95197
429.00000		11852.69549		308356238.06211
430.00000		11882.04273		309880859.19461
431.00000		11911.39032		311409045.28655
432.00000		11940.73844		312940790.25889
433.00000		11970.08773		314476111.69589
434.00000		11999.43843		316014996.20982
435.00000		12028.79094		317557452.66064
436.00000		12058.14558		319103474.02208
437.00000		12087.50295		320653078.47111
438.00000		12116.86338		322206275.68117
439.00000		12146.22693		323763062.61753
440.00000		12175.59387		325323446.00040
441.00000		12204.96423		326887423.10483
442.00000		12234.33771		328454971.77369
443.00000		12263.71417		330026094.25939
444.00000		12293.09342		331600798.74656
445.00000		12322.47544		333179092.49740
446.00000		12351.86002		334760979.37133
447.00000		12381.24696		336346458.60860
448.00000		12410.63613		337935540.68588
449.00000		12440.02735		339528219.59573
450.00000		12469.42051		341124491.99235
451.00000		12498.81593		342724372.53939
452.00000		12528.21379		344327861.68805
453.00000		12557.61430		345934956.51526
454.00000		12587.01789		347545671.88799
455.00000		12616.42477		349160012.30149
456.00000		12645.83507		350777977.60764
457.00000		12675.24902		352399573.61008
458.00000		12704.66670		354024803.31971
459.00000		12734.08819		355653668.28079
460.00000		12763.51381		357286179.30272
461.00000		12792.94352		358922338.41361
462.00000		12822.37722		360562140.96384
463.00000		12851.81440		362205583.39641
464.00000		12881.25453		363852656.02145
465.00000		12910.69728		365503361.58747
466.00000		12940.14215		367157700.09074
467.00000		12969.58903		368815682.67583
468.00000		12999.03758		370477313.92254
469.00000		13028.48757		372142588.02695
470.00000		13057.93880		373811512.83866
471.00000		13087.39105		375484094.66124
472.00000		13116.84420		377160337.69821
473.00000		13146.29829		378840251.23967
474.00000		13175.75342		380523838.74532
475.00000		13205.20961		382211101.00081
476.00000		13234.66698		383902040.54330
477.00000		13264.12561		385596656.34998
478.00000		13293.58557		387294954.06303
479.00000		13323.04696		388996932.37659
480.00000		13352.50961		390702582.97933
481.00000		13381.97345		392411913.32263
482.00000		13411.43818		394124917.53432
483.00000		13440.90346		395841586.14643
484.00000		13470.36885		397561903.58709
485.00000		13499.83384		399285854.63180
486.00000		13529.29810		401013437.32152
487.00000		13558.76111		402744648.13266
488.00000		13588.22262		404479496.42295
489.00000		13617.68233		406217977.49107
490.00000		13647.13985		407960092.71001
491.00000		13676.59479		409705833.01674
492.00000		13706.04707		411455199.30930
493.00000		13735.49657		413208177.65803
494.00000		13764.94328		414964769.18349
495.00000		13794.38714		416724971.10222
496.00000		13823.82841		418488794.64826
497.00000		13853.26709		420256245.31910
498.00000		13882.70303		422027307.45570
499.00000		13912.13632		423801974.61519
500.00000		13941.56689		425580229.97849
501.00000		13970.99469		427362064.84971
502.00000		14000.41987		429147492.83265
503.00000		14029.84246		430936535.28169
504.00000		14059.26229		432729196.53180
505.00000		14088.67898		434525450.52393
506.00000		14118.09208		436325286.21907
507.00000		14147.50125		438128686.10216
508.00000		14176.90612		439935647.86640
509.00000		14206.30649		441746175.47351
510.00000		14235.70194		443560251.26743
511.00000		14265.09239		445377880.07201
512.00000		14294.47761		447199050.22284
513.00000		14323.85741		449023747.40589
514.00000		14353.23150		450851942.69831
515.00000		14382.60001		452683633.83468
516.00000		14411.96310		454518822.87373
517.00000		14441.32071		456357475.54150
518.00000		14470.67308		458199597.71898
519.00000		14500.02053		460045195.52839
520.00000		14529.36299		461894232.77504
521.00000		14558.70067		463746700.29038
522.00000		14588.03361		465602594.67822
523.00000		14617.36161		467461886.47467
524.00000		14646.68451		469324554.89784
525.00000		14676.00205		471190591.73895
526.00000		14705.31394		473059974.89027
527.00000		14734.62009		474932702.05180
528.00000		14763.92014		476808761.16130
529.00000		14793.21395		478688145.68488
530.00000		14822.50137		480570855.71990
531.00000		14851.78212		482456887.80993
532.00000		14881.05586		484346208.95008
533.00000		14910.32259		486238813.41976
534.00000		14939.58227		488134695.64186
535.00000		14968.83486		490033839.73506
536.00000		14998.08064		491936245.44137
537.00000		15027.31964		493841903.22483
538.00000		15056.55209		495750818.73053
539.00000		15085.77821		497662993.31659
540.00000		15114.99813		499578418.58675
541.00000		15144.21219		501497106.55831
542.00000		15173.42041		503419058.94916
543.00000		15202.62292		505344266.07330
544.00000		15231.81974		507272734.59752
545.00000		15261.01084		509204466.81631
546.00000		15290.19615		511139460.02998
547.00000		15319.37538		513077700.39442
548.00000		15348.54843		515019189.80402
549.00000		15377.71510		516963937.95825
550.00000		15406.87527		518911966.16372
551.00000		15436.02879		520863286.50648
552.00000		15465.17553		522817902.53744
553.00000		15494.31539		524775814.29664
554.00000		15523.44839		526737024.80213
